,created_hr,set,favorite_count,retweet_count,influence_score,user_since,followers_count,listed_count,num_tags,num_media,num_symbols,num_urls,num_user_mentions,influence_interval,isVerified,isRetweeted,isReply,dotw
3430,16,5,0,0,14.850000000000001,3,594,0,0,0,0,1,0,3,0,0,0,2
5595,9,2,0,0,14.850000000000001,6,387,69,0,0,0,1,0,4,0,0,0,3
14596,14,4,1,1,14.850000000000001,4,528,10,0,0,0,0,1,2,0,1,1,5
2996,16,5,0,0,14.850000000000001,3,594,0,0,0,0,1,0,0,0,0,0,2
11455,16,5,0,0,14.850000000000001,6,387,69,0,0,0,1,0,3,0,0,0,4
5103,9,2,4,0,14.825,9,536,3,0,0,0,0,1,1,0,0,1,3
16702,7,1,0,0,14.8,7,550,14,0,0,0,1,0,3,0,0,0,6
16848,7,1,0,0,14.8,7,550,14,0,0,0,1,0,4,0,0,0,6
16725,7,1,0,0,14.8,7,550,14,0,0,0,1,0,3,0,0,0,6
28112,18,6,0,0,14.8,7,550,14,0,0,0,1,0,4,0,0,0,1
8101,18,6,2,0,14.775,6,561,2,0,0,0,0,3,3,0,0,1,3
12468,7,1,1,1,14.750000000000002,6,539,5,0,0,0,1,0,1,0,1,0,5
4670,7,1,2,0,14.75,6,560,2,0,0,0,0,0,2,0,0,0,3
22217,12,3,0,0,14.725000000000001,4,559,10,0,0,0,0,1,4,0,0,1,7
22044,12,3,0,0,14.725000000000001,4,559,10,0,0,0,0,1,3,0,0,1,7
22214,12,3,0,0,14.725000000000001,4,559,10,0,0,0,0,0,4,0,0,0,7
26872,14,4,5,0,14.7,9,510,6,0,0,0,0,0,4,0,0,0,1
25170,9,2,1,0,14.675000000000002,6,569,2,0,0,0,0,0,1,0,0,0,1
14179,12,3,8,2,14.675,7,428,5,0,0,0,0,1,4,0,1,0,5
8933,7,1,5,0,14.675,7,485,14,2,1,0,0,0,4,0,0,0,4
2702,14,4,0,0,14.65,7,577,3,0,0,0,0,1,3,0,0,1,2
21374,9,2,2,1,14.65,4,532,2,1,1,0,0,0,3,0,1,1,7
22312,14,4,0,0,14.65,7,577,3,0,0,0,0,1,0,0,0,1,7
27396,16,5,1,0,14.65,0,571,1,0,0,0,0,1,3,0,0,1,1
22300,14,4,0,0,14.65,7,577,3,0,0,0,0,1,0,0,0,1,7
5525,9,2,1,0,14.65,4,550,8,0,0,0,0,1,4,0,0,1,3
3325,16,5,6,1,14.625000000000002,4,489,0,0,0,0,1,1,2,0,1,0,2
13328,9,2,1,0,14.625000000000002,1,564,3,1,0,0,1,0,2,0,0,0,5
18521,14,4,2,2,14.625,3,471,14,2,0,0,1,0,1,0,1,0,6
18655,14,4,1,0,14.575000000000001,10,502,23,0,0,0,0,3,2,0,0,1,6
5120,9,2,1,0,14.575000000000001,4,547,8,0,0,0,0,1,1,0,0,1,3
13243,9,2,1,1,14.55,5,447,33,0,0,0,0,1,2,0,1,1,5
7919,18,6,1,0,14.525000000000002,8,527,14,0,0,0,1,0,2,0,0,0,3
18820,14,4,2,0,14.475,6,546,3,0,0,0,0,1,4,0,0,1,6
18710,14,4,0,0,14.450000000000001,6,569,3,0,0,0,1,0,3,0,0,0,6
18823,14,4,22,1,14.45,12,245,15,0,1,0,0,0,4,0,1,0,6
8323,7,1,0,0,14.425,6,568,3,0,0,0,0,2,0,0,0,1,4
6896,14,4,15,1,14.425,7,268,35,0,0,0,0,2,4,0,1,1,3
17328,9,2,0,0,14.400000000000002,5,564,4,0,0,0,1,0,2,0,0,0,6
9622,9,2,6,0,14.399999999999999,6,456,16,0,1,0,0,2,4,0,0,1,4
27956,18,6,0,0,14.375000000000002,5,563,4,0,0,0,0,0,2,0,0,0,1
25929,12,3,3,0,14.375000000000002,7,533,2,0,0,0,1,0,2,0,0,0,1
25646,12,3,0,0,14.375,6,566,3,0,0,0,0,1,0,0,0,1,1
6203,12,3,0,0,14.350000000000001,7,544,10,0,0,0,1,0,4,0,0,0,3
27091,16,5,0,0,14.350000000000001,7,544,10,2,0,0,0,0,1,0,0,0,1
325,7,1,2,0,14.350000000000001,6,538,4,0,0,0,0,0,2,0,0,0,2
21471,9,2,3,0,14.350000000000001,4,532,2,0,0,0,1,0,4,0,0,0,7
22911,14,4,0,0,14.350000000000001,9,517,19,0,1,0,0,2,4,0,0,1,7
23397,16,5,0,0,14.350000000000001,7,544,10,0,0,0,0,1,3,0,0,1,7
9615,9,2,2,2,14.325000000000003,0,444,19,0,0,0,1,0,4,0,1,0,4
22222,12,3,0,0,14.325000000000001,7,543,10,0,0,0,0,1,4,0,0,0,7
1326,9,2,18,0,14.325,6,354,1,0,1,0,0,1,4,0,0,1,2
14513,14,4,0,0,14.3,9,566,2,0,0,0,0,2,1,0,0,1,5
6125,12,3,0,0,14.3,9,437,45,5,0,0,1,0,3,0,0,0,3
73,7,1,0,0,14.3,4,548,8,0,0,0,0,1,0,0,0,1,2
511,7,1,0,0,14.275,7,553,6,0,0,0,1,0,3,0,0,0,2
21402,9,2,1,1,14.275,9,502,11,0,1,0,0,1,3,0,1,0,7
18608,14,4,0,0,14.275,4,565,2,0,0,0,1,1,2,0,0,1,6
12905,7,1,1,0,14.250000000000002,3,531,9,0,0,0,0,1,4,0,0,1,5
24340,7,1,0,0,14.225000000000001,7,533,12,0,0,0,0,0,0,0,0,0,1
5177,9,2,2,0,14.225,5,542,1,0,0,0,1,0,1,0,0,0,3
19293,16,5,1,2,14.200000000000001,9,469,13,0,0,0,1,0,2,0,1,0,6
5832,12,3,1,0,14.200000000000001,0,553,1,0,0,0,0,1,1,0,0,1,3
2103,12,3,1,0,14.200000000000001,0,553,1,0,0,0,0,1,4,0,0,1,2
2186,12,3,1,0,14.200000000000001,0,553,1,0,0,0,0,1,4,0,0,1,2
8142,18,6,0,0,14.175,6,561,2,0,0,0,0,3,3,0,0,1,3
8261,18,6,0,0,14.175,6,561,2,0,0,0,0,3,4,0,0,1,3
4006,18,6,0,3,14.175,0,435,20,0,0,0,1,0,2,0,1,0,2
19281,16,5,1,2,14.15,9,500,2,0,0,0,0,3,2,0,1,1,6
28207,18,6,6,1,14.15,5,422,16,0,0,0,1,0,4,0,1,0,1
13653,12,3,0,0,14.125,7,562,1,0,0,0,1,0,0,0,0,0,5
10495,14,4,0,0,14.1,8,561,1,0,0,0,0,0,1,0,0,0,4
12123,18,6,1,0,14.075000000000001,8,536,5,1,1,0,0,0,3,0,0,0,4
17887,12,3,4,3,14.075000000000001,7,428,5,1,0,0,1,0,2,0,1,0,6
18906,14,4,11,1,14.05,2,397,3,0,0,0,1,0,4,0,1,0,6
27299,16,5,0,0,14.025,8,471,30,0,0,0,0,2,2,0,0,1,1
1859,12,3,1,0,14.025,5,525,8,0,0,0,0,2,2,0,0,0,2
916,9,2,0,0,14.000000000000002,2,539,7,0,0,0,1,3,1,0,0,1,2
16262,18,6,5,1,14.0,5,467,3,0,0,0,0,0,4,0,1,0,5
21746,12,3,0,0,13.975000000000001,2,559,0,0,0,0,0,0,1,0,0,0,7
22168,12,3,0,0,13.975000000000001,2,559,0,0,0,0,1,0,4,0,0,0,7
13239,9,2,1,0,13.950000000000001,5,447,33,0,0,0,0,1,2,0,0,1,5
23257,16,5,1,0,13.900000000000002,8,409,45,4,0,0,1,1,2,0,0,0,7
27508,16,5,1,1,13.875,0,456,21,0,0,0,0,0,4,0,1,0,1
18258,12,3,1,0,13.850000000000001,5,527,5,0,0,0,0,1,4,0,0,1,6
1169,10,2,0,0,13.85,7,551,1,0,0,0,0,0,2,0,0,0,2
18524,14,4,0,0,13.825,6,505,16,0,1,0,1,1,1,0,0,0,6
6967,16,5,0,0,13.8,3,138,138,2,0,0,1,0,0,0,0,0,3
1852,12,3,0,0,13.725000000000001,7,537,4,0,0,0,0,1,2,0,0,0,2
8248,18,6,5,0,13.725000000000001,4,483,2,0,0,0,1,0,4,0,0,0,3
10871,14,4,1,0,13.725000000000001,5,522,5,0,0,0,0,1,4,0,0,1,4
1247,9,2,0,0,13.700000000000001,2,548,0,0,0,0,1,0,3,0,0,0,2
26162,12,3,0,0,13.700000000000001,7,536,4,0,0,0,0,0,4,0,0,0,1
28009,18,6,8,0,13.700000000000001,6,425,9,0,0,0,1,2,3,0,0,1,1
16836,7,1,7,0,13.700000000000001,6,452,4,0,0,0,0,1,4,0,0,0,6
18814,14,4,1,0,13.675,5,535,0,0,0,0,1,0,4,0,0,0,6
22299,14,4,0,0,13.65,3,516,10,0,0,0,1,0,0,0,0,0,7
6445,14,4,3,0,13.625000000000002,8,488,7,0,0,0,1,2,1,0,0,1,3
2341,14,4,1,0,13.625000000000002,9,524,3,0,0,0,0,0,1,0,0,0,2
8033,18,6,0,0,13.625,5,467,26,0,0,0,1,0,3,0,0,0,3
7557,16,5,2,0,13.625,9,488,11,0,0,0,0,0,4,0,0,0,3
6589,14,4,0,0,13.625,6,545,0,0,0,0,0,0,2,0,0,0,3
27365,16,5,0,0,13.625,5,530,5,0,0,0,0,1,3,0,0,1,1
6181,12,3,13,0,13.625,1,386,1,0,0,0,0,4,4,0,0,1,3
24321,7,1,0,0,13.600000000000001,8,409,45,3,0,0,1,0,0,0,0,0,1
8880,7,1,0,0,13.600000000000001,7,529,5,0,0,0,0,0,4,0,0,0,4
23490,16,5,0,0,13.600000000000001,8,409,45,3,0,0,1,1,4,0,0,0,7
23461,16,5,0,0,13.600000000000001,8,409,45,3,0,0,1,1,4,0,0,0,7
19981,18,6,1,1,13.600000000000001,0,451,19,0,0,0,1,0,2,0,1,0,6
28182,18,6,2,0,13.6,0,457,21,0,0,0,1,0,4,0,0,0,1
21191,9,2,1,1,13.575000000000001,0,450,19,0,0,0,1,0,1,0,1,0,7
20427,7,1,0,0,13.575000000000001,6,498,15,3,1,0,0,0,1,0,0,0,7
14192,12,3,2,0,13.575000000000001,5,513,2,0,0,0,0,0,4,0,0,0,5
12363,7,1,0,0,13.500000000000002,9,528,4,0,0,0,0,0,0,0,0,0,5
23424,16,5,0,0,13.500000000000002,9,528,4,0,0,0,0,1,3,0,0,1,7
19358,16,5,0,0,13.5,10,450,30,1,0,0,0,0,3,0,0,0,6
17591,9,2,0,0,13.5,10,450,30,2,0,0,1,0,4,0,0,0,6
22625,14,4,0,0,13.5,10,450,30,2,0,0,1,0,2,0,0,0,7
7597,16,5,2,1,13.5,0,438,18,0,0,0,0,0,4,0,1,0,3
15587,16,5,2,2,13.5,2,465,1,1,0,0,0,0,4,0,1,0,5
18109,12,3,0,0,13.5,10,450,30,2,0,0,1,0,3,0,0,0,6
6080,12,3,0,0,13.5,10,450,30,0,0,0,1,0,3,0,0,0,3
9061,9,2,0,0,13.5,10,450,30,1,0,0,1,0,0,0,0,0,4
7918,18,6,0,0,13.475000000000001,4,533,2,0,0,0,1,0,2,0,0,0,3
9690,12,3,0,0,13.475000000000001,10,449,30,1,0,0,1,0,0,0,0,0,4
13459,9,2,0,0,13.475000000000001,10,449,30,2,0,0,1,0,3,0,0,0,5
14845,14,4,0,0,13.475000000000001,10,449,30,1,0,0,1,0,4,0,0,0,5
23134,16,5,2,0,13.475,9,506,3,0,0,0,0,1,1,0,0,0,7
12531,7,1,0,0,13.450000000000001,9,529,3,0,0,0,1,0,1,0,0,0,5
12884,7,1,2,0,13.450000000000001,6,502,4,0,0,0,0,0,4,0,0,0,5
5591,9,2,1,0,13.450000000000001,6,478,16,0,0,0,1,0,4,0,0,0,3
21010,9,2,0,0,13.450000000000001,4,532,2,1,1,0,0,0,0,0,0,1,7
9271,9,2,0,0,13.45,7,535,1,0,0,0,0,0,2,0,0,0,4
22033,12,3,5,1,13.425,1,453,0,0,0,0,1,1,3,0,1,0,7
16153,18,6,2,3,13.4,6,437,1,0,0,0,0,0,4,0,1,0,5
23498,16,5,0,0,13.375,9,271,88,0,0,0,1,0,4,0,0,0,7
28048,18,6,0,0,13.375,9,271,88,1,0,0,1,0,3,0,0,0,1
18036,12,3,0,0,13.375,9,271,88,2,0,0,1,0,3,0,0,0,6
26578,14,4,0,0,13.375,9,271,88,0,0,0,2,0,2,0,0,0,1
23618,18,6,0,0,13.375,9,271,88,2,0,0,1,0,0,0,0,0,7
21139,9,2,0,0,13.375,9,502,11,0,0,0,1,0,1,0,0,0,7
19555,16,5,1,0,13.350000000000001,9,489,11,0,0,0,0,0,4,0,0,0,6
27428,16,5,0,0,13.350000000000001,8,519,5,0,0,0,0,0,3,0,0,0,1
4619,7,1,0,0,13.35,10,480,18,0,0,0,0,1,2,0,0,1,3
7517,16,5,1,0,13.325000000000001,9,488,11,0,0,0,1,0,4,0,0,0,3
21849,12,3,1,0,13.325000000000001,6,521,0,0,0,0,0,0,1,0,0,0,7
18922,14,4,3,0,13.325000000000001,6,455,14,0,1,0,0,0,4,0,0,0,6
19939,18,6,0,1,13.3,0,451,19,0,0,0,1,0,2,0,1,0,6
26150,12,3,0,0,13.3,6,484,16,0,0,0,1,0,4,0,0,0,1
16317,7,1,0,0,13.3,6,523,3,0,0,0,0,0,0,0,0,0,6
19473,16,5,0,1,13.3,0,451,19,0,0,0,1,0,4,0,1,0,6
13255,9,2,0,0,13.275,9,522,3,0,0,0,0,0,2,0,0,0,5
21171,9,2,0,1,13.275,0,450,19,0,0,0,1,0,1,0,1,0,7
21070,9,2,0,1,13.275,0,450,19,0,0,0,1,0,1,0,1,0,7
26901,14,4,1,0,13.250000000000002,4,509,3,0,0,0,0,0,4,0,0,0,1
3101,16,5,1,0,13.225000000000001,6,517,0,0,0,0,0,1,1,0,0,1,2
15226,16,5,1,0,13.225000000000001,7,517,0,0,0,0,1,0,2,0,0,0,5
2328,14,4,0,0,13.225000000000001,9,502,9,0,0,0,1,0,0,0,0,0,2
11442,16,5,0,1,13.225,0,445,20,0,0,0,0,1,3,0,1,1,4
6517,14,4,0,0,13.200000000000001,2,498,10,0,0,0,0,1,1,0,0,1,3
15443,16,5,0,1,13.200000000000001,0,447,19,0,0,0,1,0,3,0,1,0,5
5114,9,2,1,1,13.200000000000001,0,435,19,0,0,0,1,0,1,0,1,0,3
8907,7,1,8,0,13.200000000000001,7,432,0,0,0,0,0,0,4,0,0,0,4
16497,7,1,0,0,13.2,7,525,1,0,0,0,0,1,1,0,0,1,6
16509,7,1,0,0,13.2,7,525,1,0,0,0,0,2,1,0,0,1,6
16507,7,1,0,0,13.2,7,525,1,0,0,0,0,2,1,0,0,1,6
27513,16,5,2,2,13.2,4,453,1,0,1,0,0,0,4,0,1,0,1
20779,7,1,0,0,13.15,7,502,8,0,0,0,0,1,3,0,0,1,7
5065,9,2,0,0,13.15,6,478,16,0,0,0,1,0,0,0,0,0,3
25497,9,2,0,0,13.15,5,472,18,0,0,0,1,2,4,0,0,0,1
25579,10,2,13,0,13.15,5,367,1,0,0,0,1,0,4,0,0,0,1
10259,12,3,0,0,13.125,9,486,13,0,0,0,1,3,4,0,0,1,4
13365,9,2,0,0,13.125,9,480,15,0,0,0,0,1,3,0,0,0,5
24004,18,6,2,0,13.125,8,495,2,0,0,0,1,0,3,0,0,0,7
14957,16,5,0,0,13.100000000000001,8,509,5,0,0,0,0,0,0,0,0,0,5
24670,7,1,0,0,13.1,2,521,1,0,0,0,0,0,3,0,0,0,1
24775,7,1,0,0,13.1,2,521,1,0,0,0,0,1,3,0,0,1,1
26806,14,4,11,3,13.1,6,305,5,2,0,0,1,0,4,0,1,0,1
18070,12,3,0,0,13.05,9,489,11,0,0,0,0,1,3,0,0,1,6
15204,16,5,0,0,13.05,5,516,2,0,0,0,1,0,1,0,0,0,5
18197,12,3,0,0,13.05,9,489,11,0,0,0,0,0,4,0,0,0,6
17494,9,2,2,0,13.05,8,468,10,0,0,0,1,0,4,0,0,0,6
6542,14,4,0,0,13.025,6,515,2,0,0,0,0,0,1,0,0,0,3
16825,7,1,5,0,13.025,8,431,10,0,0,0,0,2,4,0,0,1,6
8189,18,6,0,0,13.025,8,476,15,0,0,0,0,2,4,0,0,1,3
2828,14,4,10,0,13.025,5,356,15,0,1,0,0,0,4,0,0,0,2
2163,12,3,17,1,13.024999999999999,3,290,1,0,0,0,1,0,4,0,1,0,2
19869,18,6,1,0,13.000000000000002,0,451,19,0,0,0,0,1,2,0,0,1,6
19955,18,6,1,0,13.000000000000002,0,451,19,0,0,0,1,0,2,0,0,0,6
5274,9,2,0,0,13.0,9,301,73,0,0,0,1,0,2,0,0,0,3
23534,16,5,4,0,13.0,6,472,0,0,0,0,0,0,4,0,0,0,7
6206,12,3,0,0,13.0,9,301,73,1,0,0,1,0,4,0,0,0,3
18822,14,4,2,0,13.0,7,463,11,0,0,0,0,1,4,0,0,1,6
25402,9,2,2,1,12.999999999999998,7,379,31,0,0,0,1,0,3,0,1,0,1
18001,12,3,1,0,12.975000000000001,9,501,2,0,0,0,0,1,2,0,0,1,6
26905,14,4,0,0,12.975,0,456,21,0,0,0,0,3,4,0,0,1,1
26854,14,4,0,0,12.975,0,456,21,0,0,0,0,2,4,0,0,1,1
15144,16,5,1,0,12.950000000000001,6,506,0,0,1,0,0,2,1,0,0,1,5
18080,12,3,0,0,12.950000000000001,5,494,8,0,1,0,0,0,3,0,0,0,6
19498,16,5,1,0,12.950000000000001,9,500,2,0,0,0,0,1,4,0,0,1,6
10878,14,4,1,0,12.925,0,445,20,0,0,0,0,1,4,0,0,1,4
16920,7,1,3,0,12.925,9,472,3,0,1,0,0,5,4,0,0,0,6
22022,12,3,2,0,12.9,5,480,4,0,0,0,0,2,3,0,0,1,7
23088,16,5,0,1,12.899999999999999,10,375,39,2,0,0,1,0,1,0,1,0,7
27707,18,6,0,0,12.875,9,506,3,1,0,0,0,1,0,0,0,0,1
7371,16,5,2,0,12.875,6,488,1,0,0,0,0,2,3,0,0,1,3
13908,12,3,0,0,12.875,4,476,13,0,0,0,0,1,2,0,0,0,5
14450,14,4,1,0,12.850000000000001,2,493,3,0,0,0,0,1,1,0,0,1,5
28069,18,6,0,0,12.825000000000001,7,513,0,0,0,0,0,0,3,0,0,0,1
26802,14,4,5,0,12.825000000000001,3,453,0,0,0,0,0,0,4,0,0,0,1
20777,7,1,0,0,12.8,7,506,2,0,0,0,1,0,3,0,0,0,7
21441,9,2,0,0,12.8,7,506,2,0,0,0,0,1,3,0,0,1,7
13201,9,2,0,0,12.775,9,460,17,0,0,0,1,3,1,0,0,0,5
27555,16,5,5,0,12.775,7,448,1,0,1,0,0,0,4,0,0,0,1
12854,7,1,3,0,12.775,7,466,3,0,0,0,1,0,4,0,0,0,5
14248,12,3,4,1,12.750000000000002,7,417,7,0,0,0,0,1,4,0,1,1,5
20541,7,1,3,0,12.750000000000002,10,453,7,0,0,0,1,0,2,0,0,0,7
313,7,1,0,0,12.75,6,471,13,0,0,0,0,1,2,0,0,1,2
23251,16,5,1,0,12.75,7,465,11,0,0,0,0,1,2,0,0,1,7
21390,9,2,1,0,12.725000000000001,0,497,0,0,0,0,0,0,3,0,0,0,7
13909,12,3,5,0,12.725,9,446,1,0,0,0,0,1,2,0,0,1,5
8107,18,6,8,0,12.725,1,410,1,0,0,0,0,0,3,0,0,0,3
19933,18,6,0,0,12.700000000000001,0,451,19,0,0,0,1,0,2,0,0,0,6
19925,18,6,0,0,12.700000000000001,0,451,19,0,0,0,0,0,2,0,0,0,6
19294,16,5,0,0,12.700000000000001,9,469,13,0,0,0,1,0,2,0,0,0,6
19946,18,6,0,0,12.700000000000001,0,451,19,0,0,0,1,0,2,0,0,0,6
18875,14,4,0,0,12.700000000000001,0,451,19,0,0,0,0,0,4,0,0,0,6
18808,14,4,1,0,12.675000000000002,8,474,7,0,0,0,1,1,4,0,0,1,6
18129,12,3,0,0,12.675,9,501,2,0,0,0,0,1,3,0,0,1,6
17979,12,3,0,0,12.675,9,501,2,0,0,0,0,1,2,0,0,1,6
20671,7,1,3,0,12.675,5,450,7,0,0,0,0,0,3,0,0,0,7
22879,14,4,1,0,12.675,10,441,18,0,0,0,0,2,4,0,0,1,7
21181,9,2,0,0,12.675,0,450,19,0,1,0,0,0,1,0,0,0,7
22073,12,3,0,0,12.650000000000002,0,449,19,0,0,0,1,0,3,0,0,0,7
24183,18,6,5,0,12.650000000000002,3,419,9,0,0,0,1,1,4,0,0,1,7
15457,16,5,0,0,12.65,6,506,0,0,0,0,0,2,3,0,0,1,5
15285,16,5,0,0,12.65,6,506,0,0,0,0,0,2,2,0,0,1,5
11906,18,6,0,0,12.625,0,445,20,0,0,0,1,0,2,0,0,0,4
10846,14,4,0,0,12.625,0,445,20,0,0,0,1,0,4,0,0,0,4
11892,18,6,0,0,12.625,0,445,20,0,0,0,0,1,2,0,0,1,4
15354,16,5,0,0,12.600000000000001,0,447,19,0,0,0,0,2,3,0,0,1,5
7596,16,5,1,0,12.600000000000001,8,483,3,0,0,0,0,1,4,0,0,1,3
5931,12,3,1,0,12.600000000000001,8,468,8,0,1,0,0,0,2,0,0,0,3
10178,12,3,0,0,12.6,4,426,26,1,0,0,1,0,4,0,0,0,4
9495,9,2,1,0,12.575000000000001,10,398,31,0,1,0,0,0,4,0,0,0,4
17401,9,2,2,0,12.575,6,470,3,0,0,0,0,0,3,0,0,0,6
2866,14,4,4,0,12.575,4,431,8,0,0,0,0,0,4,0,0,0,2
17849,12,3,3,0,12.55,7,442,8,0,0,0,0,0,1,0,0,0,6
9519,9,2,0,0,12.525000000000002,0,444,19,0,0,0,0,1,4,0,0,1,4
9546,9,2,0,0,12.525000000000002,0,444,19,0,0,0,0,1,4,0,0,1,4
9512,9,2,0,0,12.525000000000002,0,444,19,0,0,0,1,0,4,0,0,0,4
9608,9,2,0,0,12.525000000000002,0,444,19,0,0,0,1,0,4,0,0,0,4
9574,9,2,0,0,12.525000000000002,0,444,19,0,0,0,0,0,4,0,0,1,4
14719,14,4,7,0,12.5,1,392,8,0,0,0,0,0,3,0,0,0,5
27219,16,5,0,0,12.475000000000001,9,412,29,2,0,0,1,0,2,0,0,0,1
27305,16,5,1,0,12.475000000000001,8,325,54,0,0,0,1,0,2,0,0,0,1
17032,9,2,0,0,12.475,3,466,11,1,0,0,1,0,0,0,0,0,6
3439,16,5,10,1,12.475,4,355,0,0,1,0,0,0,3,0,1,0,2
8387,7,1,0,0,12.450000000000001,8,474,8,0,0,0,0,0,0,0,0,0,4
23246,16,5,0,0,12.45,7,465,11,0,0,0,0,1,2,0,0,1,7
23196,16,5,0,0,12.45,7,465,11,0,0,0,0,3,2,0,0,1,7
7956,18,6,0,0,12.400000000000002,0,439,19,0,0,0,1,0,2,0,0,0,3
7458,16,5,0,0,12.400000000000002,0,439,19,0,0,0,0,1,3,0,0,0,3
8018,18,6,0,0,12.4,10,442,18,0,0,0,0,1,2,0,0,1,3
22148,12,3,6,0,12.399999999999999,6,421,1,0,0,0,0,0,4,0,0,0,7
6237,12,3,0,0,12.375000000000002,0,438,19,0,0,0,1,0,4,0,0,0,3
18737,14,4,0,0,12.375000000000002,8,474,7,0,0,0,0,1,3,0,0,1,6
5535,9,2,0,0,12.375000000000002,0,438,19,0,0,0,0,0,4,0,0,0,3
5527,9,2,0,0,12.375000000000002,0,438,19,0,0,0,1,0,4,0,0,0,3
5602,9,2,0,0,12.375000000000002,0,438,19,0,0,0,0,0,4,0,0,0,3
5551,9,2,0,0,12.375000000000002,0,438,19,0,0,0,1,0,4,0,0,0,3
5572,9,2,0,0,12.375000000000002,0,438,19,0,0,0,0,0,4,0,0,0,3
5559,9,2,0,0,12.375000000000002,0,438,19,0,0,0,1,0,4,0,0,0,3
5592,9,2,0,0,12.375000000000002,0,438,19,0,0,0,0,1,4,0,0,1,3
27519,16,5,0,0,12.375,10,441,18,0,0,0,0,0,4,0,0,0,1
27135,16,5,0,0,12.375,10,441,18,0,0,0,0,0,1,0,0,0,1
27524,16,5,8,0,12.375,6,396,1,0,0,0,0,0,4,0,0,0,1
13942,12,3,0,0,12.350000000000001,9,458,12,0,0,0,1,1,2,0,0,1,5
13861,12,3,0,0,12.350000000000001,9,458,12,0,0,0,0,1,1,0,0,1,5
15876,18,6,0,0,12.350000000000001,5,464,10,0,0,0,1,1,2,0,0,0,5
18183,12,3,1,0,12.325000000000001,7,481,0,0,0,0,1,3,4,0,0,1,6
17012,9,2,0,0,12.325000000000001,9,457,12,1,1,0,0,0,0,0,0,0,6
9047,9,2,0,0,12.325000000000001,4,493,0,0,0,0,0,1,0,0,0,1,4
2765,14,4,0,0,12.325000000000001,3,484,3,0,0,0,1,1,3,0,0,1,2
9856,12,3,0,0,12.325,7,460,11,0,0,0,1,0,1,0,0,0,4
5651,12,3,0,0,12.3,8,468,8,0,0,0,0,0,0,0,0,0,3
7209,16,5,0,0,12.3,8,468,8,0,0,0,1,0,1,0,0,0,3
6193,12,3,5,3,12.250000000000002,4,352,2,0,0,0,0,0,4,0,1,0,3
14458,14,4,1,0,12.250000000000002,9,478,0,0,0,0,0,1,1,0,0,1,5
1184,9,2,0,0,12.250000000000002,9,484,2,0,0,0,1,0,3,0,0,0,2
27089,16,5,0,0,12.25,2,490,0,0,0,0,1,1,1,0,0,1,1
2831,14,4,0,0,12.225000000000001,1,483,2,0,0,0,1,0,4,0,0,0,2
11002,16,5,0,0,12.200000000000001,10,407,27,0,0,0,1,2,0,0,0,1,4
14667,14,4,0,0,12.200000000000001,8,464,8,0,0,0,0,1,2,0,0,1,5
28047,18,6,0,0,12.175,7,481,2,2,0,0,0,1,3,0,0,0,1
21598,12,3,0,0,12.175,9,445,14,0,0,0,0,1,0,0,0,0,7
1824,12,3,0,0,12.175,8,325,54,0,0,0,1,0,2,0,0,0,2
17988,12,3,2,0,12.175,5,442,7,0,0,0,0,3,2,0,0,1,6
26096,12,3,0,0,12.175,8,325,54,1,0,0,1,0,3,0,0,0,1
26765,14,4,0,0,12.175,8,325,54,0,0,0,1,0,3,0,0,0,1
20412,7,1,1,0,12.150000000000002,10,453,7,0,0,0,0,1,1,0,0,1,7
1752,12,3,0,0,12.15,9,441,15,0,0,0,0,1,1,0,0,1,2
9384,9,2,1,1,12.15,9,441,3,0,1,0,0,0,3,0,1,0,4
18952,16,5,0,0,12.149999999999999,8,324,54,1,0,0,1,0,0,0,0,0,6
18833,14,4,0,0,12.149999999999999,8,324,54,1,0,0,0,0,4,0,0,0,6
12207,18,6,2,0,12.125,8,431,10,0,0,0,0,2,4,0,0,1,4
11977,18,6,2,0,12.125,8,431,10,0,0,0,1,2,2,0,0,1,4
16817,7,1,2,0,12.125,8,431,10,0,0,0,0,2,4,0,0,1,6
11855,18,6,2,0,12.125,8,431,10,0,0,0,0,2,1,0,0,1,4
6235,12,3,3,0,12.100000000000001,3,442,2,0,0,0,0,1,4,0,0,1,3
19374,16,5,0,0,12.100000000000001,9,439,15,0,0,0,0,1,3,0,0,1,6
5962,12,3,0,0,12.05,5,482,0,0,0,0,1,0,2,0,0,0,3
5817,12,3,1,0,12.05,6,431,13,0,0,0,0,1,1,0,0,1,3
9481,9,2,9,0,12.025,4,358,5,0,1,0,0,0,3,0,0,0,4
22552,14,4,0,0,12.025,5,475,2,0,0,0,0,1,2,0,0,1,7
2360,14,4,2,0,11.950000000000001,9,433,7,0,0,0,0,0,1,0,0,0,2
2587,14,4,0,0,11.950000000000001,8,388,30,2,0,0,1,0,2,0,0,0,2
20885,7,1,11,5,11.950000000000001,0,214,4,0,0,0,1,5,4,0,1,0,7
11582,16,5,3,0,11.950000000000001,10,397,15,0,0,0,0,1,4,0,0,1,4
12188,18,6,1,0,11.95,4,301,55,0,0,0,1,0,4,0,0,0,4
12111,18,6,1,0,11.95,4,301,55,0,0,0,0,1,3,0,0,1,4
17416,9,2,1,0,11.925,7,465,0,0,0,0,0,2,3,0,0,1,6
6248,12,3,0,0,11.925,7,396,27,0,0,0,1,0,4,0,0,0,3
26808,14,4,4,4,11.924999999999999,3,330,1,0,0,0,1,0,4,0,1,0,1
